carat,cut,color,clarity,depth,table,price,x,y,z,carat_encoded,cut_encoded,color_encoded,clarity_encoded,price_transformed
1.5,Good,H,I1,64.0,56.0,4022,7.18,7.05,4.56,4,2,3,1,6.364528401350457
1.0,Premium,F,SI1,62.8,61.0,4022,6.37,6.25,3.96,3,4,5,3,6.364528401350457
1.01,Very Good,H,SI2,63.9,56.0,4023,6.29,6.38,4.05,3,3,3,2,6.364670876424842
0.83,Ideal,E,SI1,61.5,55.0,4024,6.05,6.08,3.73,3,5,6,3,6.364813313713704
1.23,Ideal,H,I1,61.8,56.0,4025,6.85,6.91,4.25,3,5,3,1,6.364955713236443
0.56,Very Good,D,IF,62.5,59.0,4025,5.26,5.3,3.3,2,3,7,8,6.364955713236443
1.13,Good,F,SI2,64.0,58.0,4025,6.58,6.52,4.19,3,2,5,2,6.364955713236443
1.13,Premium,F,SI2,58.3,61.0,4025,6.88,6.78,3.98,3,4,5,2,6.364955713236443
0.91,Premium,F,SI1,61.0,59.0,4026,6.23,6.19,3.79,3,4,5,3,6.365098075012457
0.96,Premium,H,SI1,63.0,58.0,4026,6.27,6.23,3.94,3,4,3,3,6.365098075012457
1.0,Good,E,SI2,64.0,54.0,4026,6.31,6.26,4.01,3,2,6,2,6.365098075012457
0.71,Ideal,E,VVS1,61.9,55.0,4027,5.73,5.77,3.56,3,5,6,7,6.36524039906112
0.94,Premium,E,SI2,62.4,58.0,4027,6.33,6.26,3.93,3,4,6,2,6.36524039906112
1.16,Ideal,J,SI1,60.7,57.0,4028,6.83,6.77,4.13,3,5,1,3,6.3653826854018
1.01,Good,F,SI2,61.3,62.0,4028,6.44,6.48,3.96,3,2,5,2,6.3653826854018
1.11,Premium,I,SI2,61.2,61.0,4028,6.69,6.65,4.08,3,4,2,2,6.3653826854018
1.11,Very Good,H,SI2,63.4,55.0,4028,6.54,6.51,4.14,3,3,3,2,6.3653826854018
1.0,Good,H,VS2,63.8,59.0,4028,6.28,6.26,4.0,3,2,3,4,6.3653826854018
1.11,Very Good,H,SI2,61.5,59.0,4029,6.56,6.61,4.05,3,3,3,2,6.36552493405384
0.71,Ideal,D,VS2,60.1,56.0,4029,5.77,5.83,3.48,3,5,7,4,6.36552493405384
0.71,Ideal,D,VS2,61.2,57.0,4029,5.72,5.76,3.51,3,5,7,4,6.36552493405384
0.71,Ideal,D,VS2,61.2,55.0,4029,5.74,5.78,3.53,3,5,7,4,6.36552493405384
0.71,Ideal,D,VS2,60.9,56.0,4029,5.76,5.79,3.52,3,5,7,4,6.36552493405384
0.71,Ideal,D,VS2,61.7,56.0,4029,5.71,5.74,3.53,3,5,7,4,6.36552493405384
0.91,Ideal,G,VS1,61.3,56.0,4029,6.28,6.21,3.83,3,5,4,5,6.36552493405384
0.71,Ideal,E,VVS2,61.2,57.0,4030,5.73,5.8,3.53,3,5,6,6,6.365667145036577
0.83,Ideal,F,VS1,62.0,57.0,4030,6.02,5.97,3.72,3,5,5,5,6.365667145036577
0.91,Very Good,E,SI1,61.9,61.0,4031,6.11,6.14,3.79,3,3,6,3,6.365809318369328
1.06,Premium,H,SI2,62.6,58.0,4031,6.52,6.46,4.06,3,4,3,2,6.365809318369328
1.0,Premium,H,SI2,61.0,57.0,4032,6.51,6.4,3.94,3,4,3,2,6.365951454071397
1.0,Premium,J,VS1,62.8,57.0,4032,6.39,6.35,4.0,3,4,1,5,6.365951454071397
1.0,Ideal,J,VS1,62.3,56.0,4032,6.43,6.38,3.99,3,5,1,5,6.365951454071397
1.0,Premium,H,SI2,61.0,57.0,4032,6.51,6.4,3.94,3,4,3,2,6.365951454071397
0.57,Very Good,D,IF,61.3,57.0,4032,5.33,5.41,3.29,2,3,7,8,6.365951454071397
0.9,Ideal,G,SI2,61.5,57.0,4032,6.19,6.23,3.82,3,5,4,2,6.365951454071397
1.0,Fair,E,SI2,57.3,62.0,4032,6.54,6.59,3.76,3,1,6,2,6.365951454071397
1.0,Fair,G,VS2,44.0,53.0,4032,6.31,6.24,4.12,3,1,4,4,6.365951454071397
1.0,Very Good,I,SI1,60.4,63.0,4032,6.44,6.37,3.87,3,3,2,3,6.365951454071397
1.2,Premium,H,SI2,59.8,58.0,4032,6.92,6.83,4.11,3,4,3,2,6.365951454071397
0.9,Premium,H,VS2,61.6,58.0,4032,6.26,6.18,3.83,3,4,3,4,6.365951454071397
1.01,Good,E,SI1,64.2,56.0,4032,6.31,6.27,4.04,3,2,6,3,6.365951454071397
1.0,Premium,H,SI2,62.7,59.0,4032,6.35,6.31,3.97,3,4,3,2,6.365951454071397
1.0,Good,I,VVS2,57.4,59.0,4032,6.61,6.53,3.77,3,2,2,6,6.365951454071397
1.5,Premium,E,I1,61.5,58.0,4032,7.38,7.2,4.5,4,4,6,1,6.365951454071397
0.93,Very Good,I,VS1,62.6,59.0,4033,6.17,6.2,3.87,3,3,2,5,6.366093552162075
0.91,Ideal,H,VS2,62.6,57.0,4033,6.2,6.23,3.89,3,5,3,4,6.366093552162075
1.0,Very Good,F,SI2,63.4,55.0,4033,6.3,6.38,4.02,3,3,5,2,6.366093552162075
0.9,Very Good,E,SI1,60.1,58.0,4034,6.25,6.29,3.77,3,3,6,3,6.366235612660636
0.9,Ideal,E,SI2,61.7,56.0,4034,6.21,6.26,3.85,3,5,6,2,6.366235612660636
0.9,Ideal,E,SI1,60.1,56.0,4034,6.3,6.35,3.8,3,5,6,3,6.366235612660636
1.03,Ideal,E,SI1,58.9,56.0,4035,6.61,6.57,3.88,3,5,6,3,6.36637763558634
1.0,Very Good,F,SI2,63.4,58.0,4036,6.31,6.25,3.98,3,3,5,2,6.366519620958432
0.9,Ideal,G,SI1,62.4,55.0,4036,6.19,6.15,3.85,3,5,4,3,6.366519620958432
1.0,Fair,F,SI2,59.0,67.0,4036,6.48,6.41,3.8,3,1,5,2,6.366519620958432
0.91,Premium,F,SI1,61.7,59.0,4036,6.21,6.17,3.82,3,4,5,3,6.366519620958432
0.32,Very Good,I,VS2,63.2,56.0,576,4.38,4.32,2.75,1,3,2,4,5.174876920932949
0.32,Premium,I,VS2,62.8,58.0,576,4.37,4.33,2.73,1,4,2,4,5.174876920932949
0.32,Ideal,I,VS2,63.0,57.0,576,4.37,4.33,2.74,1,5,2,4,5.174876920932949
0.32,Ideal,I,VS2,63.0,55.0,576,4.39,4.34,2.75,1,5,2,4,5.174876920932949
0.32,Very Good,I,VS2,63.4,55.0,576,4.37,4.33,2.76,1,3,2,4,5.174876920932949
0.32,Premium,H,SI1,61.9,59.0,576,4.41,4.38,2.72,1,4,3,3,5.174876920932949
0.32,Very Good,H,SI1,63.1,54.0,576,4.42,4.36,2.77,1,3,3,3,5.174876920932949
0.32,Premium,H,SI1,61.3,60.0,576,4.42,4.36,2.69,1,4,3,3,5.174876920932949
0.32,Premium,H,SI1,62.2,56.0,576,4.39,4.36,2.72,1,4,3,3,5.174876920932949
0.32,Premium,H,SI1,61.9,58.0,576,4.38,4.34,2.7,1,4,3,3,5.174876920932949
0.32,Very Good,H,SI1,63.1,55.0,576,4.37,4.34,2.75,1,3,3,3,5.174876920932949
0.32,Premium,E,SI2,61.2,58.0,576,4.44,4.39,2.7,1,4,6,2,5.174876920932949
0.32,Ideal,E,SI2,62.7,55.0,576,4.42,4.39,2.76,1,5,6,2,5.174876920932949
0.32,Premium,E,SI2,61.7,60.0,576,4.41,4.38,2.71,1,4,6,2,5.174876920932949
0.3,Premium,H,VS1,60.0,60.0,576,4.4,4.3,2.61,1,4,3,5,5.174876920932949
0.25,Very Good,F,VVS2,62.0,59.0,576,3.99,4.04,2.49,1,3,5,6,5.174876920932949
0.25,Very Good,F,VVS1,60.7,59.0,576,4.07,4.1,2.48,1,3,5,7,5.174876920932949
0.25,Premium,E,VVS1,60.7,60.0,576,4.09,4.11,2.49,1,4,6,7,5.174876920932949
0.25,Ideal,E,VVS1,61.2,57.0,576,4.08,4.12,2.51,1,5,6,7,5.174876920932949
0.25,Premium,E,VVS2,61.5,59.0,576,4.02,4.04,2.48,1,4,6,6,5.174876920932949
0.25,Premium,E,VVS2,62.5,59.0,576,4.02,4.05,2.52,1,4,6,6,5.174876920932949
0.25,Ideal,E,VVS2,62.1,57.0,576,4.04,4.07,2.52,1,5,6,6,5.174876920932949
0.25,Premium,E,VVS2,62.0,59.0,576,4.05,4.08,2.52,1,4,6,6,5.174876920932949
0.25,Premium,F,IF,61.1,58.0,576,4.08,4.1,2.5,1,4,5,8,5.174876920932949
0.25,Very Good,E,VVS1,62.9,59.0,576,3.99,4.02,2.52,1,3,6,7,5.174876920932949
0.25,Premium,E,VVS2,62.5,59.0,576,4.02,4.04,2.52,1,4,6,6,5.174876920932949
0.25,Good,E,VVS2,63.1,56.0,576,4.0,4.05,2.54,1,2,6,6,5.174876920932949
0.25,Ideal,E,VVS2,61.6,57.0,576,4.08,4.1,2.52,1,5,6,6,5.174876920932949
0.25,Very Good,E,VVS1,62.9,58.0,576,4.01,4.03,2.53,1,3,6,7,5.174876920932949
0.36,Premium,F,SI1,60.2,58.0,576,4.6,4.63,2.78,1,4,5,3,5.174876920932949
1.04,Premium,J,SI1,60.2,56.0,4036,6.61,6.54,3.96,3,4,1,3,6.366519620958432
0.77,Premium,D,VS1,59.4,59.0,4037,5.96,6.0,3.55,3,4,7,5,6.366661568796144
0.92,Premium,F,SI1,61.8,59.0,4037,6.21,6.25,3.85,3,4,5,3,6.366661568796144
0.92,Very Good,F,SI1,62.9,56.0,4037,6.2,6.24,3.91,3,3,5,3,6.366661568796144
0.92,Very Good,F,SI1,62.7,57.0,4037,6.14,6.2,3.87,3,3,5,3,6.366661568796144
1.0,Very Good,F,SI2,62.9,59.0,4037,6.27,6.38,3.98,3,3,5,2,6.366661568796144
1.02,Premium,H,SI1,59.1,60.0,4037,6.59,6.54,3.88,3,4,3,3,6.366661568796144
1.01,Premium,G,SI2,61.8,58.0,4038,6.39,6.36,3.94,3,4,4,2,6.366803479118692
1.01,Premium,G,SI2,62.1,61.0,4038,6.38,6.27,3.93,3,4,4,2,6.366803479118692
1.01,Premium,G,SI2,63.0,58.0,4038,6.34,6.29,3.98,3,4,4,2,6.366803479118692
1.03,Premium,I,SI1,61.0,58.0,4038,6.52,6.47,3.96,3,4,2,3,6.366803479118692
1.03,Fair,H,SI2,67.0,61.0,4038,6.25,6.17,4.16,3,1,3,2,6.366803479118692
1.01,Ideal,G,SI2,61.2,57.0,4038,6.45,6.4,3.92,3,5,4,2,6.366803479118692
1.01,Premium,G,SI2,61.1,58.0,4038,6.39,6.37,3.9,3,4,4,2,6.366803479118692
1.01,Ideal,G,SI2,63.2,57.0,4038,6.33,6.28,3.99,3,5,4,2,6.366803479118692
1.03,Premium,H,SI2,62.1,59.0,4038,6.47,6.42,4.0,3,4,3,2,6.366803479118692
1.02,Very Good,H,SI2,60.9,58.0,4039,6.41,6.53,3.94,3,3,3,2,6.366945351945276
1.02,Very Good,H,SI2,61.1,61.0,4039,6.48,6.51,3.97,3,3,3,2,6.366945351945276
0.76,Ideal,E,VS2,62.1,55.0,4039,5.84,5.88,3.64,3,5,6,4,6.366945351945276
0.77,Ideal,D,VS1,62.2,55.0,4039,5.85,5.88,3.65,3,5,7,5,6.366945351945276
0.92,Premium,H,VS1,61.7,62.0,4039,6.2,6.12,3.8,3,4,3,5,6.366945351945276
1.13,Premium,E,SI2,59.4,62.0,4040,6.83,6.78,4.04,3,4,6,2,6.367087187295087
0.74,Fair,D,VVS2,65.4,53.0,4040,5.73,5.71,3.74,3,1,7,6,6.367087187295087
0.91,Very Good,D,SI1,63.1,61.0,4041,6.16,6.1,3.87,3,3,7,3,6.367228985187294
1.05,Very Good,H,SI2,61.4,58.0,4042,6.54,6.58,4.03,3,3,3,2,6.367370745641055
1.0,Very Good,H,SI2,62.5,58.0,4042,6.27,6.36,3.95,3,3,3,2,6.367370745641055
0.71,Ideal,E,VVS2,62.0,53.9,4042,5.73,5.77,3.57,3,5,6,6,6.367370745641055
0.54,Ideal,D,VVS1,61.3,56.0,4042,5.24,5.26,3.22,2,5,7,7,6.367370745641055
1.0,Good,I,SI1,65.6,56.0,4042,6.23,6.3,4.11,3,2,2,3,6.367370745641055
1.02,Premium,F,SI2,61.0,58.0,4043,6.49,6.52,3.97,3,4,5,2,6.367512468675516
0.8,Ideal,F,VS2,60.9,57.0,4043,5.98,6.04,3.66,3,5,5,4,6.367512468675516
0.8,Ideal,F,VS2,62.1,56.0,4043,5.93,5.98,3.7,3,5,5,4,6.367512468675516
1.04,Premium,J,VS2,58.7,58.0,4043,6.68,6.61,3.9,3,4,1,4,6.367512468675516
0.9,Ideal,H,VS2,62.4,56.0,4044,6.15,6.18,3.85,3,5,3,4,6.367654154309802
0.9,Premium,H,VS2,60.6,60.0,4044,6.24,6.3,3.8,3,4,3,4,6.367654154309802
1.01,Premium,E,SI2,60.6,58.0,4044,6.47,6.53,3.94,3,4,6,2,6.367654154309802
1.01,Ideal,E,SI2,61.7,57.0,4044,6.5,6.47,4.0,3,5,6,2,6.367654154309802
0.9,Ideal,G,SI2,61.4,56.0,4044,6.19,6.23,3.81,3,5,4,2,6.367654154309802
1.02,Premium,D,SI2,61.3,62.0,4044,6.46,6.42,3.95,3,4,7,2,6.367654154309802
1.01,Fair,H,VS1,66.1,55.0,4044,6.28,6.24,4.14,3,1,3,5,6.367654154309802
1.02,Premium,D,SI2,62.3,58.0,4044,6.42,6.37,3.99,3,4,7,2,6.367654154309802
1.02,Ideal,G,SI1,62.4,56.0,4044,6.42,6.37,3.99,3,5,4,3,6.367654154309802
1.02,Ideal,D,SI2,62.5,57.0,4044,6.43,6.38,4.0,3,5,7,2,6.367654154309802
1.02,Fair,G,SI1,64.5,56.0,4044,6.3,6.23,4.04,3,1,4,3,6.367654154309802
1.2,Fair,G,SI2,65.5,59.0,4044,6.73,6.53,4.34,3,1,4,2,6.367654154309802
0.91,Premium,G,SI1,62.6,58.0,4045,6.14,6.17,3.85,3,4,4,3,6.367795802563033
0.91,Very Good,G,SI1,62.8,58.0,4045,6.15,6.18,3.87,3,3,4,3,6.367795802563033
0.91,Premium,G,SI1,62.2,59.0,4045,6.15,6.19,3.84,3,4,4,3,6.367795802563033
0.91,Premium,G,SI1,61.8,60.0,4045,6.18,6.21,3.83,3,4,4,3,6.367795802563033
1.29,Very Good,G,SI2,63.2,54.0,4045,6.96,6.94,4.39,3,3,4,2,6.367795802563033
1.09,Premium,J,SI1,62.3,59.0,4046,6.55,6.59,4.09,3,4,1,3,6.367937413454302
0.79,Ideal,H,IF,61.3,56.0,4046,5.96,5.98,3.66,3,5,3,8,6.367937413454302
1.01,Very Good,I,SI2,63.7,56.0,4047,6.33,6.38,4.05,3,3,2,2,6.3680789870027015
0.9,Premium,F,SI1,62.3,58.0,4047,6.18,6.12,3.83,3,4,5,3,6.3680789870027015
0.72,Ideal,D,VS1,61.7,56.0,4047,5.77,5.81,3.57,3,5,7,5,6.3680789870027015
1.01,Good,G,SI2,59.2,65.0,4047,6.35,6.41,3.78,3,2,4,2,6.3680789870027015
1.01,Fair,G,SI2,58.3,62.0,4047,6.46,6.5,3.78,3,1,4,2,6.3680789870027015
1.09,Premium,G,SI2,60.7,57.0,4047,6.72,6.62,4.06,3,4,4,2,6.3680789870027015
1.1,Ideal,H,VS2,62.6,57.0,4048,6.61,6.56,4.12,3,5,3,4,6.368220523227297
0.91,Very Good,F,SI1,62.3,60.0,4049,6.08,6.15,3.81,3,3,5,3,6.368362022147148
0.91,Ideal,G,SI1,61.8,57.0,4049,6.16,6.2,3.82,3,5,4,3,6.368362022147148
1.01,Good,F,SI2,65.7,58.0,4049,6.12,6.2,4.05,3,2,5,2,6.368362022147148
1.14,Very Good,F,I1,61.3,55.8,4050,6.74,6.76,4.13,3,3,5,1,6.3685034837812955
0.93,Premium,H,VS2,61.0,60.0,4050,6.29,6.26,3.82,3,4,3,4,6.3685034837812955
1.23,Good,D,I1,63.7,58.0,4050,6.79,6.72,4.3,3,2,7,1,6.3685034837812955
0.91,Premium,D,SI2,61.5,56.0,4051,6.27,6.22,3.84,3,4,7,2,6.368644908148768
0.91,Premium,D,SI2,62.2,59.0,4051,6.23,6.19,3.86,3,4,7,2,6.368644908148768
0.91,Premium,D,SI2,61.1,60.0,4051,6.29,6.24,3.83,3,4,7,2,6.368644908148768
1.01,Very Good,H,SI1,62.5,58.0,4052,6.37,6.42,4.0,3,3,3,3,6.368786295268578
0.99,Good,F,SI2,63.3,54.0,4052,6.36,6.43,4.05,3,2,5,2,6.368786295268578
0.9,Premium,G,VS2,62.8,60.0,4052,6.14,6.08,3.84,3,4,4,4,6.368786295268578
0.71,Ideal,E,VS1,61.1,57.0,4053,5.74,5.78,3.52,3,5,6,5,6.368927645159725
0.71,Ideal,E,VS1,61.9,56.0,4053,5.7,5.73,3.54,3,5,6,5,6.368927645159725
0.8,Ideal,E,SI1,61.1,56.0,4053,5.98,6.01,3.66,3,5,6,3,6.368927645159725
1.0,Good,F,SI2,61.8,58.0,4053,6.43,6.48,3.99,3,2,5,2,6.368927645159725
0.94,Fair,F,SI1,56.8,67.0,4053,6.56,6.44,3.69,3,1,5,3,6.368927645159725
1.17,Good,J,SI1,63.9,55.0,4054,6.66,6.73,4.28,3,2,1,3,6.369068957841192
0.9,Very Good,E,SI1,61.8,60.0,4054,6.14,6.2,3.81,3,3,6,3,6.369068957841192
0.9,Very Good,E,SI1,62.2,60.0,4054,6.14,6.17,3.83,3,3,6,3,6.369068957841192
0.9,Very Good,F,SI1,59.8,54.0,4054,6.25,6.32,3.76,3,3,5,3,6.369068957841192
0.9,Very Good,F,SI1,63.3,57.0,4054,6.1,6.16,3.88,3,3,5,3,6.369068957841192
0.91,Very Good,F,SI2,60.9,58.0,4054,6.28,6.2,3.8,3,3,5,2,6.369068957841192
1.03,Ideal,J,SI2,62.4,56.0,4054,6.44,6.48,4.03,3,5,1,2,6.369068957841192
0.9,Ideal,F,SI1,62.5,56.0,4054,6.13,6.16,3.84,3,5,5,3,6.369068957841192
0.88,Ideal,F,SI1,62.3,53.0,4054,6.12,6.15,3.82,3,5,5,3,6.369068957841192
0.9,Good,G,VS2,62.1,59.0,4054,6.02,6.16,3.78,3,2,4,4,6.369068957841192
0.9,Good,E,SI1,62.4,62.0,4054,6.13,6.17,3.84,3,2,6,3,6.369068957841192
1.01,Premium,E,SI2,62.8,57.0,4054,6.41,6.36,4.01,3,4,6,2,6.369068957841192
1.11,Fair,J,SI2,64.8,55.1,4056,6.44,6.55,4.21,3,1,1,2,6.369351471650957
1.02,Premium,F,SI2,61.1,62.0,4057,6.54,6.49,3.98,3,4,5,2,6.369492672817152
1.06,Very Good,G,SI2,63.4,61.0,4057,6.46,6.37,4.07,3,3,4,2,6.369492672817152
0.9,Fair,E,VS2,65.0,55.0,4057,6.11,6.04,3.95,3,1,6,4,6.369492672817152
1.22,Very Good,J,SI2,62.2,60.0,4058,6.77,6.89,4.25,3,3,1,2,6.369633836849464
1.24,Fair,G,SI2,65.7,57.0,4058,6.72,6.68,4.4,3,1,4,2,6.369633836849464
0.9,Very Good,G,SI1,62.7,59.0,4059,6.12,6.17,3.85,3,3,4,3,6.369774963766803
1.04,Ideal,J,SI1,60.8,57.0,4059,6.54,6.59,3.99,3,5,1,3,6.369774963766803
0.9,Ideal,G,SI1,62.4,57.0,4059,6.15,6.19,3.85,3,5,4,3,6.369774963766803
0.96,Premium,G,SI2,61.1,59.0,4059,6.32,6.28,3.85,3,4,4,2,6.369774963766803
1.03,Very Good,G,SI2,63.1,58.0,4060,6.41,6.37,4.03,3,3,4,2,6.369916053588069
1.01,Good,G,SI2,63.7,59.0,4060,6.31,6.38,4.04,3,2,4,2,6.369916053588069
0.96,Very Good,D,SI2,60.0,60.0,4060,6.43,6.47,3.87,3,3,7,2,6.369916053588069
1.25,Very Good,H,SI2,63.5,57.0,4060,6.73,6.65,4.25,3,3,3,2,6.369916053588069
1.06,Good,H,SI1,57.2,60.0,4060,6.84,6.74,3.88,3,2,3,3,6.369916053588069
1.02,Premium,I,SI2,62.2,58.0,4061,6.41,6.36,3.97,3,4,2,2,6.370057106332147
0.9,Good,F,SI1,63.9,59.0,4062,6.06,6.09,3.88,3,2,5,3,6.370198122017907
0.9,Premium,F,SI1,60.4,59.0,4062,6.29,6.32,3.81,3,4,5,3,6.370198122017907
0.9,Very Good,E,VS2,61.1,63.0,4062,6.2,6.17,3.78,3,3,6,4,6.370198122017907
0.89,Ideal,G,VVS2,61.7,55.0,4062,6.22,6.19,3.83,3,5,4,6,6.370198122017907
0.93,Premium,G,SI1,61.0,59.0,4062,6.34,6.28,3.85,3,4,4,3,6.370198122017907
0.9,Premium,E,VS2,62.3,55.0,4062,6.18,6.14,3.84,3,4,6,4,6.370198122017907
0.97,Premium,F,SI2,61.9,58.0,4063,6.31,6.35,3.92,3,4,5,2,6.370339100664202
0.97,Very Good,F,SI2,59.9,59.0,4063,6.38,6.45,3.84,3,3,5,2,6.370339100664202
0.97,Fair,F,SI1,56.4,66.0,4063,6.59,6.54,3.7,3,1,5,3,6.370339100664202
0.9,Premium,H,VS1,61.8,56.0,4064,6.18,6.16,3.81,3,4,3,5,6.370480042289879
0.9,Very Good,H,VS2,62.1,60.0,4064,6.11,6.2,3.82,3,3,3,4,6.370480042289879
1.01,Very Good,D,SI2,62.9,59.0,4064,6.29,6.37,3.98,3,3,7,2,6.370480042289879
1.01,Good,G,SI1,63.1,55.0,4064,6.31,6.33,3.99,3,2,4,3,6.370480042289879
1.01,Very Good,G,SI1,62.3,59.0,4064,6.34,6.37,3.96,3,3,4,3,6.370480042289879
0.96,Very Good,H,SI1,63.1,58.0,4064,6.2,6.25,3.93,3,3,3,3,6.370480042289879
0.9,Premium,H,VS1,63.0,59.0,4064,6.13,6.1,3.85,3,4,3,5,6.370480042289879
1.12,Premium,J,SI1,62.3,57.0,4064,6.72,6.61,4.15,3,4,1,3,6.370480042289879
1.12,Premium,J,SI1,62.7,55.0,4064,6.65,6.61,4.16,3,4,1,3,6.370480042289879
1.44,Premium,J,SI2,58.2,58.0,4064,7.39,7.35,4.29,4,4,1,2,6.370480042289879
0.9,Ideal,H,VS1,61.2,57.0,4064,6.28,6.24,3.83,3,5,3,5,6.370480042289879
0.9,Premium,H,VS1,61.5,59.0,4064,6.19,6.13,3.79,3,4,3,5,6.370480042289879
1.12,Premium,H,SI2,62.4,58.0,4065,6.58,6.63,4.12,3,4,3,2,6.370620946913761
1.1,Good,E,SI2,63.3,56.0,4065,6.53,6.58,4.15,3,2,6,2,6.370620946913761
0.92,Ideal,F,SI2,62.0,54.0,4065,6.26,6.32,3.9,3,5,5,2,6.370620946913761
1.0,Good,D,SI2,64.3,59.0,4065,6.21,6.3,4.02,3,2,7,2,6.370620946913761
0.91,Very Good,H,VS1,61.7,56.0,4066,6.22,6.25,3.85,3,3,3,5,6.370761814554661
0.91,Very Good,H,VS1,62.7,63.0,4066,6.1,6.03,3.8,3,3,3,5,6.370761814554661
1.12,Very Good,J,SI2,58.5,60.0,4066,6.83,6.89,4.01,3,3,1,2,6.370761814554661
1.1,Very Good,G,SI2,63.4,56.0,4066,6.56,6.54,4.15,3,3,4,2,6.370761814554661
0.91,Ideal,D,SI2,62.6,54.0,4067,6.22,6.25,3.9,3,5,7,2,6.37090264523138
0.91,Good,F,SI1,58.0,57.0,4067,6.36,6.47,3.72,3,2,5,3,6.37090264523138
0.9,Very Good,D,SI1,62.4,63.0,4068,6.15,6.18,3.85,3,3,7,3,6.371043438962701
0.9,Very Good,D,SI1,61.8,61.0,4068,6.16,6.2,3.82,3,3,7,3,6.371043438962701
0.9,Very Good,D,SI1,62.5,63.0,4068,6.11,6.14,3.83,3,3,7,3,6.371043438962701
0.9,Very Good,D,SI1,61.1,63.0,4068,6.17,6.21,3.78,3,3,7,3,6.371043438962701
0.9,Good,D,SI1,63.2,62.0,4068,6.06,6.13,3.85,3,2,7,3,6.371043438962701
0.9,Very Good,D,SI1,62.8,59.0,4068,6.06,6.1,3.82,3,3,7,3,6.371043438962701
0.92,Ideal,G,SI2,62.4,56.0,4068,6.21,6.23,3.88,3,5,4,2,6.371043438962701
0.95,Ideal,E,SI2,62.2,56.0,4068,6.26,6.35,3.92,3,5,6,2,6.371043438962701
0.84,Ideal,E,SI1,61.7,53.0,4068,6.08,6.11,3.76,3,5,6,3,6.371043438962701
0.8,Ideal,F,VS1,62.8,56.0,4070,5.91,5.96,3.73,3,5,5,5,6.371324915664224
0.95,Premium,E,SI2,60.7,59.0,4070,6.36,6.3,3.84,3,4,6,2,6.371324915664224
1.03,Premium,E,SI2,58.8,62.0,4070,6.58,6.51,3.85,3,4,6,2,6.371324915664224
1.1,Ideal,E,SI2,59.4,54.0,4071,6.79,6.74,4.02,3,5,6,2,6.3714655986719215
1.18,Good,E,SI2,63.6,57.0,4071,6.74,6.72,4.28,3,2,6,2,6.3714655986719215
1.12,Premium,D,SI2,61.2,59.0,4071,6.7,6.66,4.09,3,4,7,2,6.3714655986719215
1.01,Premium,I,SI1,61.8,58.0,4072,6.45,6.37,3.96,3,4,2,3,6.371606244809221
1.01,Premium,G,SI1,60.2,58.0,4072,6.48,6.44,3.89,3,4,4,3,6.371606244809221
1.01,Very Good,F,SI2,63.1,57.0,4072,6.37,6.3,4.0,3,3,5,2,6.371606244809221
1.01,Premium,D,SI2,61.7,59.0,4072,6.41,6.37,3.94,3,4,7,2,6.371606244809221
0.9,Ideal,H,VS2,62.7,57.0,4072,6.13,6.15,3.85,3,5,3,4,6.371606244809221
0.9,Good,H,VS1,60.6,61.0,4072,6.13,6.19,3.73,3,2,3,5,6.371606244809221
1.01,Premium,H,SI2,59.4,59.0,4072,6.56,6.53,3.89,3,4,3,2,6.371606244809221
1.01,Good,H,SI2,63.7,55.0,4072,6.37,6.32,4.04,3,2,3,2,6.371606244809221
1.01,Fair,G,VS2,65.7,54.0,4072,6.32,6.28,4.14,3,1,4,4,6.371606244809221
1.01,Very Good,I,SI1,63.4,62.0,4072,6.25,6.18,3.94,3,3,2,3,6.371606244809221
1.01,Premium,F,SI2,62.0,59.0,4072,6.49,6.43,4.01,3,4,5,2,6.371606244809221
1.01,Good,F,SI2,63.6,59.0,4072,6.38,6.34,4.04,3,2,5,2,6.371606244809221
1.01,Premium,I,SI2,60.5,60.0,4072,6.52,6.5,3.94,3,4,2,2,6.371606244809221
1.01,Premium,I,SI1,58.6,62.0,4072,6.51,6.45,3.8,3,4,2,3,6.371606244809221
0.93,Premium,I,VS2,62.7,61.0,4073,6.24,6.14,3.88,3,4,2,4,6.371746854094835
1.11,Ideal,J,SI2,62.5,57.0,4073,6.64,6.6,4.14,3,5,1,2,6.371746854094835
0.9,Very Good,F,SI1,61.6,58.0,4074,6.12,6.26,3.81,3,3,5,3,6.371887426547462
0.99,Premium,F,SI2,60.6,61.0,4075,6.45,6.38,3.89,3,4,5,2,6.3720279621857925
1.07,Premium,I,SI1,58.4,60.0,4075,6.78,6.68,3.93,3,4,2,3,6.3720279621857925
1.11,Very Good,I,SI2,63.1,57.0,4075,6.59,6.54,4.14,3,3,2,2,6.3720279621857925
1.0,Ideal,E,SI2,62.3,57.0,4077,6.33,6.28,3.93,3,5,6,2,6.372308923094225
0.91,Ideal,E,VS2,62.1,55.0,4077,6.17,6.14,3.82,3,5,6,4,6.372308923094225
0.92,Premium,H,VS2,61.3,58.0,4077,6.21,6.26,3.82,3,4,3,4,6.372308923094225
1.01,Good,F,SI2,56.9,60.0,4077,6.68,6.64,3.79,3,2,5,2,6.372308923094225
1.0,Good,E,SI2,61.5,64.0,4077,6.29,6.22,3.85,3,2,6,2,6.372308923094225
0.9,Ideal,G,SI2,60.6,55.0,4077,6.27,6.33,3.82,3,5,4,2,6.372308923094225
